Subject ID,Subject Mass (g),Cage,Time (min),VO2 (ml/h/kg),VCO2 (ml/h/kg),H(1),RER,Feed,Water,"XY, XT (counts)",Hour,Day,Experiment Hour (hrs),Exp Day,Weight (g),XA,YA,DateOneHours,Ambulatory Movements (counts),DateHalfHours,ThirtyMinute,O2,CO2,dO2,dCO2,VO2(1),VO2(2),VO2(3),VCO2(1),VCO2(2),VCO2(3),RER,H(1),H(2),H(3),XT+YT,XT,XA,XF,YT,YA,YF,Z,CenT,CenA,CenF,PerT,PerA,PerF,DistK,DistD,Speed,Drink,Feed,Feces,Urine,Weight,Gender
DBH-CRE C74 M2,28.7,BOX 1,21:55,3819,3576,19.004,0.936,0.87,1.72,357,3/1/2021 21:55,3/1/2021,10,1,28.7,116,63,3/1/2021 21:00,179,3/1/2021 21:30,9:30 PM,20.38,0.428,0.4,0.379,3819,1572,110,3576,1472,103,0.936,19.004,7.822,0.545,357,197,116,81,160,63,97,76,169,96,73,188,83,105,122220,1463,2,1.72,0.87,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,22:05,4060,3787,20.187,0.933,0.94,1.96,170,3/1/2021 22:05,3/1/2021,11,1,28.7,19,30,3/1/2021 22:00,49,3/1/2021 22:00,10:00 PM,20.36,0.451,0.425,0.402,4060,1671,117,3787,1559,109,0.933,20.187,8.309,0.579,170,86,19,67,84,30,54,6,38,22,16,132,27,105,123158,939,2,1.96,0.94,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,22:15,3755,3487,18.656,0.929,0.94,1.96,8,3/1/2021 22:15,3/1/2021,11,1,28.7,0,0,3/1/2021 22:00,0,3/1/2021 22:00,10:00 PM,20.39,0.419,0.392,0.37,3755,1546,108,3487,1435,100,0.929,18.656,7.679,0.535,8,3,0,3,5,0,5,0,0,0,0,8,0,8,123195,37,0,1.96,0.94,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,22:25,2907,2689,14.43,0.925,0.94,1.96,10,3/1/2021 22:25,3/1/2021,11,1,28.7,2,0,3/1/2021 22:00,2,3/1/2021 22:00,10:00 PM,20.47,0.334,0.304,0.286,2907,1196,83,2689,1107,77,0.925,14.43,5.939,0.414,10,7,2,5,3,0,3,0,0,0,0,10,2,8,123296,101,0,1.96,0.94,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,22:35,2557,2378,12.706,0.93,1.01,1.96,330,3/1/2021 22:35,3/1/2021,11,1,28.7,98,80,3/1/2021 22:00,178,3/1/2021 22:30,10:30 PM,20.51,0.302,0.269,0.254,2557,1052,73,2378,979,68,0.93,12.706,5.23,0.365,330,165,98,67,165,80,85,82,142,90,52,188,88,100,124806,1510,3,1.96,1.01,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,22:45,3434,3269,17.148,0.952,1.09,2.05,348,3/1/2021 22:45,3/1/2021,11,1,28.7,113,86,3/1/2021 22:00,199,3/1/2021 22:30,10:30 PM,20.42,0.397,0.363,0.349,3434,1413,99,3269,1346,94,0.952,17.148,7.058,0.492,348,180,113,67,168,86,82,98,126,90,36,222,109,113,126143,1337,2,2.05,1.09,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,22:55,3669,3428,18.252,0.934,1.09,2.06,4,3/1/2021 22:55,3/1/2021,11,1,28.7,0,1,3/1/2021 22:00,1,3/1/2021 22:30,10:30 PM,20.4,0.412,0.384,0.364,3669,1510,105,3428,1411,98,0.934,18.252,7.512,0.524,4,0,0,0,4,1,3,0,0,0,0,4,1,3,126164,21,0,2.06,1.09,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,23:05,3073,2870,15.284,0.934,1.16,2.11,201,3/1/2021 23:05,3/1/2021,12,1,28.7,39,66,3/1/2021 23:00,105,3/1/2021 23:00,11:00 PM,20.46,0.352,0.321,0.304,3073,1265,88,2870,1181,82,0.934,15.284,6.291,0.439,201,78,39,39,123,66,57,21,43,28,15,158,77,81,127079,915,2,2.11,1.16,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,23:15,3454,3253,17.209,0.942,1.17,2.12,97,3/1/2021 23:15,3/1/2021,12,1,28.7,14,11,3/1/2021 23:00,25,3/1/2021 23:00,11:00 PM,20.42,0.394,0.363,0.346,3454,1422,99,3253,1339,93,0.942,17.209,7.083,0.494,97,49,14,35,48,11,37,21,22,7,15,75,18,57,127492,414,1,2.12,1.17,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,23:25,3547,3384,17.722,0.954,1.37,2.28,269,3/1/2021 23:25,3/1/2021,12,1,28.7,46,73,3/1/2021 23:00,119,3/1/2021 23:00,11:00 PM,20.41,0.409,0.376,0.362,3547,1460,102,3384,1393,97,0.954,17.722,7.294,0.509,269,103,46,57,166,73,93,56,67,45,22,202,74,128,128502,1010,2,2.28,1.37,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,23:35,3631,3415,18.088,0.941,1.4,2.39,15,3/1/2021 23:35,3/1/2021,12,1,28.7,0,2,3/1/2021 23:00,2,3/1/2021 23:30,11:30 PM,20.4,0.411,0.382,0.363,3631,1495,104,3415,1406,98,0.941,18.088,7.445,0.519,15,1,0,1,14,2,12,0,0,0,0,15,2,13,128606,104,0,2.39,1.4,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,23:45,3142,2940,15.635,0.936,1.57,2.47,265,3/1/2021 23:45,3/1/2021,12,1,28.7,51,89,3/1/2021 23:00,140,3/1/2021 23:30,11:30 PM,20.45,0.358,0.327,0.311,3142,1293,90,2940,1210,84,0.936,15.635,6.435,0.449,265,102,51,51,163,89,74,74,70,44,26,195,96,99,129682,1076,2,2.47,1.57,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,23:55,3859,3688,19.286,0.956,1.62,2.63,682,3/1/2021 23:55,3/1/2021,12,1,28.7,215,252,3/1/2021 23:00,467,3/1/2021 23:30,11:30 PM,20.38,0.439,0.406,0.392,3859,1588,111,3688,1518,106,0.956,19.286,7.938,0.554,682,298,215,83,384,252,132,151,253,193,60,429,274,155,134304,4622,8,2.63,1.62,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,0:05,3609,3496,18.089,0.969,1.65,2.66,495,3/2/2021 0:05,3/2/2021,13,2,28.7,162,122,3/2/2021 0:00,284,3/2/2021 0:00,12:00 AM,20.4,0.42,0.382,0.372,3609,1485,104,3496,1439,100,0.969,18.089,7.445,0.519,495,270,162,108,225,122,103,153,203,133,70,292,151,141,136947,2643,4,2.66,1.65,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,0:15,3956,3740,19.726,0.946,1.83,2.82,241,3/2/2021 0:15,3/2/2021,13,2,28.7,60,49,3/2/2021 0:00,109,3/2/2021 0:00,12:00 AM,20.36,0.449,0.419,0.401,3956,1628,114,3740,1540,107,0.946,19.726,8.119,0.566,241,121,60,61,120,49,71,141,74,40,34,167,69,98,137875,928,2,2.82,1.83,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,0:25,3644,3534,18.271,0.97,1.83,2.82,77,3/2/2021 0:25,3/2/2021,13,2,28.7,12,16,3/2/2021 0:00,28,3/2/2021 0:00,12:00 AM,20.39,0.426,0.386,0.377,3644,1500,105,3534,1455,101,0.97,18.271,7.52,0.524,77,31,12,19,46,16,30,132,44,20,24,33,8,25,139719,1843,3,2.82,1.83,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,0:35,3086,2886,15.353,0.935,1.83,2.82,52,3/2/2021 0:35,3/2/2021,13,2,28.7,0,4,3/2/2021 0:00,4,3/2/2021 0:30,12:30 AM,20.46,0.355,0.323,0.307,3086,1270,89,2886,1188,83,0.935,15.353,6.319,0.441,52,15,0,15,37,4,33,27,18,2,16,34,2,32,143854,4135,7,2.82,1.83,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,0:45,2647,2485,13.181,0.939,1.83,2.82,24,3/2/2021 0:45,3/2/2021,13,2,28.7,0,4,3/2/2021 0:00,4,3/2/2021 0:30,12:30 AM,20.5,0.312,0.278,0.265,2647,1089,76,2485,1023,71,0.939,13.181,5.425,0.378,24,4,0,4,20,4,16,63,6,2,4,18,2,16,145147,1293,2,2.82,1.83,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,0:55,2636,2504,13.16,0.95,1.83,2.82,83,3/2/2021 0:55,3/2/2021,13,2,28.7,15,20,3/2/2021 0:00,35,3/2/2021 0:30,12:30 AM,20.5,0.314,0.278,0.267,2636,1085,76,2504,1031,72,0.95,13.16,5.416,0.378,83,22,15,7,61,20,41,87,49,23,26,34,12,22,147181,2035,3,2.82,1.83,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,1:05,2656,2532,13.265,0.953,1.86,2.82,79,3/2/2021 1:05,3/2/2021,14,2,28.7,24,20,3/2/2021 1:00,44,3/2/2021 1:00,1:00 AM,20.5,0.316,0.279,0.269,2656,1093,76,2532,1042,73,0.953,13.265,5.46,0.381,79,41,24,17,38,20,18,4,52,28,24,27,16,11,148017,835,1,2.82,1.86,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,1:15,3102,2949,15.488,0.951,1.91,2.82,108,3/2/2021 1:15,3/2/2021,14,2,28.7,30,12,3/2/2021 1:00,42,3/2/2021 1:00,1:00 AM,20.45,0.362,0.327,0.315,3102,1277,89,2949,1214,85,0.951,15.488,6.375,0.445,108,69,30,39,39,12,27,38,36,16,20,72,26,46,149300,1284,2,2.82,1.91,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,1:25,3290,3166,16.469,0.962,2.04,2.86,246,3/2/2021 1:25,3/2/2021,14,2,28.7,56,29,3/2/2021 1:00,85,3/2/2021 1:00,1:00 AM,20.43,0.383,0.347,0.337,3290,1354,94,3166,1303,91,0.962,16.469,6.778,0.473,246,139,56,83,107,29,78,69,109,47,62,137,38,99,150991,1691,3,2.86,2.04,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,1:35,4016,3848,20.084,0.958,2.21,3.23,378,3/2/2021 1:35,3/2/2021,14,2,28.7,95,108,3/2/2021 1:00,203,3/2/2021 1:30,1:30 AM,20.36,0.458,0.426,0.411,4016,1653,115,3848,1584,110,0.958,20.084,8.267,0.576,378,167,95,72,211,108,103,96,114,73,41,264,130,134,152748,1757,3,3.23,2.21,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,1:45,3904,3761,19.546,0.963,2.21,3.35,407,3/2/2021 1:45,3/2/2021,14,2,28.7,104,126,3/2/2021 1:00,230,3/2/2021 1:30,1:30 AM,20.37,0.443,0.409,0.397,3904,1607,112,3761,1548,108,0.963,19.546,8.045,0.561,407,170,104,66,237,126,111,38,201,146,55,206,84,122,154819,2071,3,3.35,2.21,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,1:55,3922,3758,19.614,0.958,2.33,3.5,602,3/2/2021 1:55,3/2/2021,14,2,28.7,185,187,3/2/2021 1:00,372,3/2/2021 1:30,1:30 AM,20.37,0.448,0.415,0.401,3922,1614,113,3758,1547,108,0.958,19.614,8.073,0.563,602,275,185,90,327,187,140,81,248,170,78,354,202,152,157685,2866,5,3.5,2.33,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,2:05,4065,4009,20.456,0.986,2.42,3.54,422,3/2/2021 2:05,3/2/2021,15,2,28.7,123,104,3/2/2021 2:00,227,3/2/2021 2:00,2:00 AM,20.35,0.473,0.432,0.427,4065,1673,117,4009,1650,115,0.986,20.456,8.419,0.587,422,221,123,98,201,104,97,88,178,109,69,244,118,126,159453,1768,3,3.54,2.42,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,2:15,4178,4032,20.924,0.965,2.64,3.76,374,3/2/2021 2:15,3/2/2021,15,2,28.7,71,114,3/2/2021 2:00,185,3/2/2021 2:00,2:00 AM,20.34,0.477,0.444,0.431,4178,1720,120,4032,1660,116,0.965,20.924,8.612,0.601,374,151,71,80,223,114,109,48,102,66,36,272,119,153,160994,1541,3,3.76,2.64,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,2:25,3807,3715,19.112,0.976,2.7,3.84,696,3/2/2021 2:25,3/2/2021,15,2,28.7,278,183,3/2/2021 2:00,461,3/2/2021 2:00,2:00 AM,20.38,0.442,0.403,0.395,3807,1567,109,3715,1529,107,0.976,19.112,7.866,0.549,696,400,278,122,296,183,113,42,340,241,99,356,220,136,164197,3204,5,3.84,2.7,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,2:35,3794,3621,18.958,0.954,2.7,3.92,273,3/2/2021 2:35,3/2/2021,15,2,28.7,47,50,3/2/2021 2:00,97,3/2/2021 2:30,2:30 AM,20.39,0.427,0.396,0.382,3794,1562,109,3621,1490,104,0.954,18.958,7.803,0.544,273,132,47,85,141,50,91,13,69,45,24,204,52,152,165745,1548,3,3.92,2.7,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,2:45,3844,3710,19.254,0.965,3.04,4.12,247,3/2/2021 2:45,3/2/2021,15,2,28.7,60,60,3/2/2021 2:00,120,3/2/2021 2:30,2:30 AM,20.38,0.437,0.403,0.391,3844,1582,110,3710,1527,106,0.965,19.254,7.925,0.553,247,100,60,40,147,60,87,25,98,49,49,149,71,78,166660,915,2,4.12,3.04,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,2:55,3713,3602,18.616,0.97,3.1,4.13,991,3/2/2021 2:55,3/2/2021,15,2,28.7,377,316,3/2/2021 2:00,693,3/2/2021 2:30,2:30 AM,20.39,0.427,0.391,0.381,3713,1528,107,3602,1482,103,0.97,18.616,7.662,0.534,991,507,377,130,484,316,168,49,484,370,114,507,323,184,171193,4533,8,4.13,3.1,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,3:05,3651,3517,18.277,0.964,3.1,4.23,632,3/2/2021 3:05,3/2/2021,16,2,28.7,223,183,3/2/2021 3:00,406,3/2/2021 3:00,3:00 AM,20.4,0.416,0.382,0.371,3651,1503,105,3517,1448,101,0.964,18.277,7.523,0.525,632,314,223,91,318,183,135,91,301,216,85,331,190,141,174493,3300,6,4.23,3.1,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,3:15,3879,3721,19.402,0.959,3.1,4.3,831,3/2/2021 3:15,3/2/2021,16,2,28.7,279,256,3/2/2021 3:00,535,3/2/2021 3:00,3:00 AM,20.37,0.439,0.407,0.394,3879,1597,111,3721,1531,107,0.959,19.402,7.986,0.557,831,404,279,125,427,256,171,40,436,298,138,395,237,158,178967,4474,7,4.3,3.1,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,3:25,3415,3289,17.095,0.963,3.19,4.4,410,3/2/2021 3:25,3/2/2021,16,2,28.7,97,110,3/2/2021 3:00,207,3/2/2021 3:00,3:00 AM,20.42,0.397,0.361,0.351,3415,1406,98,3289,1354,94,0.963,17.095,7.036,0.491,410,158,97,61,252,110,142,95,254,137,117,156,70,86,180951,1984,3,4.4,3.19,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,3:35,3829,3670,19.147,0.958,3.29,4.49,502,3/2/2021 3:35,3/2/2021,16,2,28.7,154,149,3/2/2021 3:00,303,3/2/2021 3:30,3:30 AM,20.38,0.439,0.405,0.392,3829,1576,110,3670,1510,105,0.958,19.147,7.881,0.55,502,260,154,106,242,149,93,64,240,155,85,262,148,114,183595,2644,4,4.49,3.29,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,3:45,3393,3263,16.981,0.961,3.3,4.57,340,3/2/2021 3:45,3/2/2021,16,2,28.7,131,88,3/2/2021 3:00,219,3/2/2021 3:30,3:30 AM,20.42,0.395,0.359,0.348,3393,1397,97,3263,1343,94,0.961,16.981,6.989,0.487,340,197,131,66,143,88,55,19,242,160,82,98,59,39,185282,1687,3,4.57,3.3,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,3:55,3466,3347,17.361,0.966,3.3,4.62,548,3/2/2021 3:55,3/2/2021,16,2,28.7,189,145,3/2/2021 3:00,334,3/2/2021 3:30,3:30 AM,20.41,0.404,0.367,0.357,3466,1427,99,3347,1378,96,0.966,17.361,7.146,0.498,548,304,189,115,244,145,99,14,374,231,143,174,103,71,188361,3078,5,4.62,3.3,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,4:05,3329,3173,16.629,0.953,3.3,4.62,444,3/2/2021 4:05,3/2/2021,17,2,28.7,143,123,3/2/2021 4:00,266,3/2/2021 4:00,4:00 AM,20.43,0.382,0.347,0.334,3329,1370,96,3173,1306,91,0.953,16.629,6.844,0.477,444,232,143,89,212,123,89,8,268,156,112,176,110,66,191048,2687,4,4.62,3.3,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,4:15,3709,3563,18.558,0.961,3.3,4.62,408,3/2/2021 4:15,3/2/2021,17,2,28.7,73,125,3/2/2021 4:00,198,3/2/2021 4:00,4:00 AM,20.39,0.424,0.39,0.378,3709,1527,106,3563,1467,102,0.961,18.558,7.638,0.533,408,170,73,97,238,125,113,18,226,111,115,182,87,95,194660,3612,6,4.62,3.3,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,4:25,3337,3159,16.645,0.947,3.3,4.62,4,3/2/2021 4:25,3/2/2021,17,2,28.7,0,0,3/2/2021 4:00,0,3/2/2021 4:00,4:00 AM,20.43,0.386,0.355,0.34,3337,1373,96,3159,1300,91,0.947,16.645,6.851,0.478,4,3,0,3,1,0,1,0,3,0,3,1,0,1,194682,22,0,4.62,3.3,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,4:35,2953,2819,14.757,0.954,3.3,4.62,31,3/2/2021 4:35,3/2/2021,17,2,28.7,4,6,3/2/2021 4:00,10,3/2/2021 4:30,4:30 AM,20.47,0.345,0.311,0.3,2953,1216,85,2819,1160,81,0.954,14.757,6.074,0.424,31,8,4,4,23,6,17,0,8,5,3,23,5,18,197388,2707,5,4.62,3.3,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,4:45,3089,2895,15.374,0.937,3.35,4.62,330,3/2/2021 4:45,3/2/2021,17,2,28.7,111,92,3/2/2021 4:00,203,3/2/2021 4:30,4:30 AM,20.46,0.35,0.32,0.304,3089,1271,89,2895,1191,83,0.937,15.374,6.328,0.441,330,164,111,53,166,92,74,38,183,116,67,147,87,60,199454,2066,3,4.62,3.35,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,4:55,3253,3125,16.275,0.961,3.46,4.62,245,3/2/2021 4:55,3/2/2021,17,2,28.7,86,49,3/2/2021 4:00,135,3/2/2021 4:30,4:30 AM,20.44,0.377,0.343,0.332,3253,1339,93,3125,1286,90,0.961,16.275,6.699,0.467,245,137,86,51,108,49,59,55,158,86,72,87,49,38,200576,1122,2,4.62,3.46,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,5:05,3580,3430,17.903,0.958,3.69,4.7,379,3/2/2021 5:05,3/2/2021,18,2,28.7,133,81,3/2/2021 5:00,214,3/2/2021 5:00,5:00 AM,20.41,0.41,0.376,0.364,3580,1474,103,3430,1412,98,0.958,17.903,7.369,0.514,379,234,133,101,145,81,64,83,203,127,76,176,87,89,202022,1446,2,4.7,3.69,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,5:15,3534,3426,17.717,0.969,3.69,4.87,495,3/2/2021 5:15,3/2/2021,18,2,28.7,164,135,3/2/2021 5:00,299,3/2/2021 5:00,5:00 AM,20.41,0.412,0.373,0.363,3534,1455,101,3426,1410,98,0.969,17.717,7.292,0.508,495,266,164,102,229,135,94,64,266,166,100,229,133,96,204984,2962,5,4.87,3.69,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,5:25,4028,3897,20.184,0.968,3.69,4.89,323,3/2/2021 5:25,3/2/2021,18,2,28.7,103,55,3/2/2021 5:00,158,3/2/2021 5:00,5:00 AM,20.36,0.46,0.423,0.412,4028,1658,116,3897,1604,112,0.968,20.184,8.308,0.579,323,195,103,92,128,55,73,16,236,114,122,87,44,43,207330,2345,4,4.89,3.69,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,5:35,3712,3586,18.595,0.966,3.73,4.94,423,3/2/2021 5:35,3/2/2021,18,2,28.7,180,80,3/2/2021 5:00,260,3/2/2021 5:30,5:30 AM,20.39,0.428,0.391,0.38,3712,1528,107,3586,1476,103,0.966,18.595,7.654,0.534,423,276,180,96,147,80,67,81,208,145,63,215,115,100,208866,1536,3,4.94,3.73,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,5:45,3828,3653,19.126,0.954,3.91,5.05,468,3/2/2021 5:45,3/2/2021,18,2,28.7,173,118,3/2/2021 5:00,291,3/2/2021 5:30,5:30 AM,20.38,0.437,0.402,0.388,3828,1576,110,3653,1504,105,0.954,19.126,7.872,0.549,468,274,173,101,194,118,76,46,292,197,95,176,94,82,210944,2079,3,5.05,3.91,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,5:55,3304,3171,16.528,0.96,3.91,5.14,354,3/2/2021 5:55,3/2/2021,18,2,28.7,114,90,3/2/2021 5:00,204,3/2/2021 5:30,5:30 AM,20.43,0.384,0.347,0.336,3304,1360,95,3171,1305,91,0.96,16.528,6.803,0.474,354,179,114,65,175,90,85,10,259,154,105,95,50,45,212799,1854,3,5.14,3.91,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,6:05,3341,3223,16.732,0.964,3.91,5.14,182,3/2/2021 6:05,3/2/2021,19,2,28.7,65,46,3/2/2021 6:00,111,3/2/2021 6:00,6:00 AM,20.43,0.39,0.351,0.341,3341,1375,96,3223,1326,92,0.964,16.732,6.887,0.48,182,98,65,33,84,46,38,0,149,89,60,33,22,11,213668,870,1,5.14,3.91,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,6:15,2927,2786,14.617,0.952,3.91,5.14,3,3/2/2021 6:15,3/2/2021,19,2,28.7,1,0,3/2/2021 6:00,1,3/2/2021 6:00,6:00 AM,20.47,0.342,0.306,0.294,2927,1205,84,2786,1147,80,0.952,14.617,6.016,0.42,3,3,1,2,0,0,0,0,3,1,2,0,0,0,213686,18,0,5.14,3.91,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,6:25,3036,2845,15.11,0.937,3.91,5.14,15,3/2/2021 6:25,3/2/2021,19,2,28.7,3,0,3/2/2021 6:00,3,3/2/2021 6:00,6:00 AM,20.46,0.348,0.316,0.3,3036,1249,87,2845,1171,82,0.937,15.11,6.219,0.434,15,13,3,10,2,0,2,0,15,3,12,0,0,0,213788,102,0,5.14,3.91,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,6:35,2761,2585,13.739,0.936,3.91,5.14,37,3/2/2021 6:35,3/2/2021,19,2,28.7,14,0,3/2/2021 6:00,14,3/2/2021 6:30,6:30 AM,20.49,0.324,0.291,0.276,2761,1136,79,2585,1064,74,0.936,13.739,5.655,0.394,37,35,14,21,2,0,2,9,20,11,9,17,3,14,213871,83,0,5.14,3.91,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,6:45,3257,3119,16.287,0.958,3.93,5.14,442,3/2/2021 6:45,3/2/2021,19,2,28.7,146,114,3/2/2021 6:00,260,3/2/2021 6:30,6:30 AM,20.43,0.38,0.344,0.332,3257,1341,93,3119,1284,90,0.958,16.287,6.704,0.467,442,221,146,75,221,114,107,28,215,134,81,227,126,101,215899,2028,3,5.14,3.93,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,6:55,3009,2897,15.062,0.963,3.93,5.14,343,3/2/2021 6:55,3/2/2021,19,2,28.7,97,93,3/2/2021 6:00,190,3/2/2021 6:30,6:30 AM,20.46,0.357,0.319,0.309,3009,1238,86,2897,1193,83,0.963,15.062,6.2,0.432,343,176,97,79,167,93,74,32,269,150,119,74,40,34,217510,1610,3,5.14,3.93,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,7:05,3262,3140,16.329,0.963,3.93,5.21,217,3/2/2021 7:05,3/2/2021,20,2,28.7,60,39,3/2/2021 7:00,99,3/2/2021 7:00,7:00 AM,20.43,0.383,0.346,0.335,3262,1343,94,3140,1292,90,0.963,16.329,6.721,0.469,217,141,60,81,76,39,37,2,121,61,60,96,38,58,218573,1063,2,5.21,3.93,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,7:15,3334,3225,16.707,0.967,3.93,5.21,260,3/2/2021 7:15,3/2/2021,20,2,28.7,53,73,3/2/2021 7:00,126,3/2/2021 7:00,7:00 AM,20.43,0.391,0.352,0.343,3334,1372,96,3225,1327,93,0.967,16.707,6.877,0.48,260,104,53,51,156,73,83,0,182,84,98,78,42,36,220705,2131,4,5.21,3.93,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,7:25,3421,3292,17.123,0.962,3.93,5.21,27,3/2/2021 7:25,3/2/2021,20,2,28.7,0,6,3/2/2021 7:00,6,3/2/2021 7:00,7:00 AM,20.42,0.394,0.359,0.348,3421,1408,98,3292,1355,94,0.962,17.123,7.048,0.491,27,8,0,8,19,6,13,0,12,3,9,15,3,12,221296,592,1,5.21,3.93,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,7:35,2830,2669,14.105,0.943,3.93,5.21,45,3/2/2021 7:35,3/2/2021,20,2,28.7,0,10,3/2/2021 7:00,10,3/2/2021 7:30,7:30 AM,20.48,0.33,0.296,0.283,2830,1165,81,2669,1099,77,0.943,14.105,5.806,0.405,45,3,0,3,42,10,32,0,9,5,4,36,5,31,225201,3905,7,5.21,3.93,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,7:45,2753,2537,13.656,0.922,3.93,5.21,1,3/2/2021 7:45,3/2/2021,20,2,28.7,0,0,3/2/2021 7:00,0,3/2/2021 7:30,7:30 AM,20.49,0.319,0.29,0.272,2753,1133,79,2537,1044,73,0.922,13.656,5.621,0.392,1,0,0,0,1,0,1,0,0,0,0,1,0,1,225213,12,0,5.21,3.93,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,7:55,2730,2496,13.518,0.914,4.06,5.23,251,3/2/2021 7:55,3/2/2021,20,2,28.7,78,46,3/2/2021 7:00,124,3/2/2021 7:30,7:30 AM,20.49,0.313,0.285,0.265,2730,1124,78,2496,1027,72,0.914,13.518,5.564,0.388,251,168,78,90,83,46,37,130,107,66,41,144,58,86,226190,977,2,5.23,4.06,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,8:05,3357,3131,16.693,0.933,4.1,5.38,446,3/2/2021 8:05,3/2/2021,21,2,28.7,135,137,3/2/2021 8:00,272,3/2/2021 8:00,8:00 AM,20.43,0.378,0.349,0.33,3357,1382,96,3131,1289,90,0.933,16.693,6.871,0.479,446,217,135,82,229,137,92,27,265,157,108,181,115,66,229160,2970,5,5.38,4.1,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,8:15,3374,3199,16.835,0.948,4.1,5.38,154,3/2/2021 8:15,3/2/2021,21,2,28.7,3,51,3/2/2021 8:00,54,3/2/2021 8:00,8:00 AM,20.43,0.388,0.353,0.339,3374,1389,97,3199,1317,92,0.948,16.835,6.929,0.483,154,34,3,31,120,51,69,2,93,27,66,61,27,34,231749,2589,4,5.38,4.1,0,0,28.7,M
DBH-CRE C74 M2,28.7,BOX 1,8:25,3004,2839,14.977,0.945,4.1,5.38,9,3/2/2021 8:25,3/2/2021,21,2,28.7,2,0,3/2/2021 8:00,2,3/2/2021 8:00,8:00 AM,20.47,0.348,0.314,0.3,3004,1236,86,2839,1168,81,0.945,14.977,6.165,0.43,9,9,2,7,0,0,0,0,9,2,7,0,0,0,231766,18,0,5.38,4.1,0,0,28.7,M
